operator,model,suite,aliases,global_seq,cp,local_tokens,hidden,projection_width,b_m,b_n,b_k,w_m,w_n,w_k,q_heads,kv_heads,head_dim,warmup,iterations,timing,te_userbuffers_schema,te_userbuffers_numerical_contract,transformer_engine_version,transformer_engine_path,torch_version,torch_cuda_version,nccl_version,device_names,device_sm_counts,cublas_workspace_config,eager_immediate_fused_p50_ms,eager_immediate_fused_p95_ms,eager_immediate_fused_p50_tflops_per_gpu,eager_immediate_te_userbuffers_p50_ms,eager_immediate_te_userbuffers_p95_ms,eager_immediate_te_userbuffers_p50_tflops_per_gpu,eager_immediate_te_userbuffers_data_p50_ms,eager_immediate_te_userbuffers_weight_p50_ms,eager_immediate_forward_p50_tflops_per_gpu,eager_immediate_cublas_p50_ms,eager_immediate_cublas_p50_tflops_per_gpu,eager_immediate_fused_speedup_over_te_userbuffers,eager_immediate_fused_throughput_as_forward_percent,eager_immediate_fused_throughput_as_cublas_percent,eager_immediate_te_userbuffers_throughput_as_forward_percent,eager_immediate_te_userbuffers_as_cublas_percent,eager_immediate_te_userbuffers_config,eager_immediate_te_userbuffers_numerical_contract,eager_immediate_te_userbuffers_unpack_kernel,eager_immediate_weight_accumulation_beta,eager_deferred_fused_p50_ms,eager_deferred_fused_p95_ms,eager_deferred_fused_p50_tflops_per_gpu,eager_deferred_te_userbuffers_p50_ms,eager_deferred_te_userbuffers_p95_ms,eager_deferred_te_userbuffers_p50_tflops_per_gpu,eager_deferred_te_userbuffers_data_p50_ms,eager_deferred_te_userbuffers_weight_p50_ms,eager_deferred_forward_p50_tflops_per_gpu,eager_deferred_cublas_p50_ms,eager_deferred_cublas_p50_tflops_per_gpu,eager_deferred_fused_speedup_over_te_userbuffers,eager_deferred_fused_throughput_as_forward_percent,eager_deferred_fused_throughput_as_cublas_percent,eager_deferred_te_userbuffers_throughput_as_forward_percent,eager_deferred_te_userbuffers_as_cublas_percent,eager_deferred_te_userbuffers_config,eager_deferred_te_userbuffers_numerical_contract,eager_deferred_te_userbuffers_unpack_kernel,eager_deferred_weight_accumulation_beta,graph_immediate_fused_p50_ms,graph_immediate_fused_p95_ms,graph_immediate_fused_p50_tflops_per_gpu,graph_immediate_te_userbuffers_p50_ms,graph_immediate_te_userbuffers_p95_ms,graph_immediate_te_userbuffers_p50_tflops_per_gpu,graph_immediate_te_userbuffers_data_p50_ms,graph_immediate_te_userbuffers_weight_p50_ms,graph_immediate_forward_p50_tflops_per_gpu,graph_immediate_cublas_p50_ms,graph_immediate_cublas_p50_tflops_per_gpu,graph_immediate_fused_speedup_over_te_userbuffers,graph_immediate_fused_throughput_as_forward_percent,graph_immediate_fused_throughput_as_cublas_percent,graph_immediate_te_userbuffers_throughput_as_forward_percent,graph_immediate_te_userbuffers_as_cublas_percent,graph_immediate_te_userbuffers_config,graph_immediate_te_userbuffers_numerical_contract,graph_immediate_te_userbuffers_unpack_kernel,graph_immediate_weight_accumulation_beta,graph_deferred_fused_p50_ms,graph_deferred_fused_p95_ms,graph_deferred_fused_p50_tflops_per_gpu,graph_deferred_te_userbuffers_p50_ms,graph_deferred_te_userbuffers_p95_ms,graph_deferred_te_userbuffers_p50_tflops_per_gpu,graph_deferred_te_userbuffers_data_p50_ms,graph_deferred_te_userbuffers_weight_p50_ms,graph_deferred_forward_p50_tflops_per_gpu,graph_deferred_cublas_p50_ms,graph_deferred_cublas_p50_tflops_per_gpu,graph_deferred_fused_speedup_over_te_userbuffers,graph_deferred_fused_throughput_as_forward_percent,graph_deferred_fused_throughput_as_cublas_percent,graph_deferred_te_userbuffers_throughput_as_forward_percent,graph_deferred_te_userbuffers_as_cublas_percent,graph_deferred_te_userbuffers_config,graph_deferred_te_userbuffers_numerical_contract,graph_deferred_te_userbuffers_unpack_kernel,graph_deferred_weight_accumulation_beta
oproj,representative_medium,artificial,Mx5120x5120 OProj stress shape,1024,4,256,5120,5120,256,5120,5120,5120,5120,256,40,8,128,10,50,per-sample max-rank CUDA-event critical path,v10_backward_te_userbuffers_v3,complete_route_then_single_full_gemm,2.19.0.dev0+a7aec214,/tmp/TransformerEngine-v10-clean/transformer_engine/__init__.py,2.9.0+cu128,12.8,2.27.5,NVIDIA L20X|NVIDIA L20X|NVIDIA L20X|NVIDIA L20X,132|132|132|132,:4096:8,0.08871999383,0.09022080153,302.5647820877447,0.18355200439691544,0.20127360373735426,146.24490584125218,,,309.5427405503785,0.07017600536,382.5174354438347,2.0688910861358596,97.74572052627475,79.09829828715623,47.24546457824316,38.2322195775375,c24/s1/push/sm/b1024/w8/rev,complete_route_then_single_full_gemm,branch_masked_v1,0,0.1044159979,0.1068432033,257.0826898164424,0.1937599927186966,0.21112000085413454,138.54018687424204,0.12776000052690506,0.06588800251483917,309.5427405503785,0.08001600206,335.4772159182781,1.85565427344057,83.05240476948025,76.63193731733706,44.75639991682972,41.29645183057388,c24/s1/push/sm/b1024/w8/rev,complete_route_then_single_full_gemm,branch_masked_v1,1,0.08260799944,0.08389919996,324.95092221059116,0.08887999877333641,0.09035360254347324,302.02009417728453,,,325.64471330704845,0.07017600536,382.5174354438347,1.0759248423379615,99.78694845391115,84.95061717475724,92.74527785516713,78.95590270985971,c8/s3/push/sm/b512/w4/rev,complete_route_then_single_full_gemm,branch_masked_v1,0,0.0984160006,0.09942400455,272.75590794531837,0.09772799909114838,0.10010559819638729,274.67609947650436,0.051920000463724136,0.045504000037908554,325.64471330704845,0.08001600206,335.4772159182781,0.993009251497143,83.75873975516944,81.30385462950828,84.34839819355946,81.87623076716339,c8/s3/push/sm/b512/w4/rev,complete_route_then_single_full_gemm,branch_masked_v1,1
oproj,representative_medium,artificial,Mx5120x5120 OProj stress shape,4096,4,1024,5120,5120,1024,5120,5120,5120,5120,1024,40,8,128,10,50,per-sample max-rank CUDA-event critical path,v10_backward_te_userbuffers_v3,complete_route_then_single_full_gemm,2.19.0.dev0+a7aec214,/tmp/TransformerEngine-v10-clean/transformer_engine/__init__.py,2.9.0+cu128,12.8,2.27.5,NVIDIA L20X|NVIDIA L20X|NVIDIA L20X|NVIDIA L20X,132|132|132|132,:4096:8,0.1938399971,0.1956112087,553.9320264465687,0.23705599457025528,0.2549887955188751,452.948606487055,,,518.215166023166,0.1586720049,676.7052730421509,1.2229467504993854,106.89228389386928,81.85720556843735,87.40550956140999,66.93439884852819,c24/s1/push/sm/b1024/w4/rev,complete_route_then_single_full_gemm,branch_masked_v1,0,0.2109760046,0.2141792029,508.94025888667346,0.28175999969244003,0.3132383957505226,381.08383914397405,0.15905600041151047,0.11913599818944931,518.215166023166,0.1715520024,625.8987414768877,1.3355073257105374,98.21022082242997,81.31351369804071,73.53776271513796,60.885861224893716,c24/s2/push/sm/b512/w4/fwd,complete_route_then_single_full_gemm,branch_masked_v1,1,0.1855999976,0.1866127998,578.5246971360953,0.201727993786335,0.21254400089383124,532.2720976134226,,,533.0330569330243,0.1586720049,676.7052730421509,1.086896532300036,108.53448761035978,85.49138305592305,99.857239750949,78.65641348124507,c8/s3/push/sm/b1024/w4/fwd,complete_route_then_single_full_gemm,branch_masked_v1,0,0.202511996,0.2034656107,530.2114665839351,0.21937600150704384,0.22148640267550945,489.452728021175,0.12132799997925758,0.0981920026242733,533.0330569330243,0.1715520024,625.8987414768877,1.0832741064240157,99.47065377796189,84.71201992399502,91.82408513974674,78.1999859699748,c8/s3/push/sm/b1024/w4/fwd,complete_route_then_single_full_gemm,branch_masked_v1,1
oproj,representative_medium,artificial,Mx5120x5120 OProj stress shape,16384,4,4096,5120,5120,4096,5120,5120,5120,5120,4096,40,8,128,10,50,per-sample max-rank CUDA-event critical path,v10_backward_te_userbuffers_v3,complete_route_then_single_full_gemm,2.19.0.dev0+a7aec214,/tmp/TransformerEngine-v10-clean/transformer_engine/__init__.py,2.9.0+cu128,12.8,2.27.5,NVIDIA L20X|NVIDIA L20X|NVIDIA L20X|NVIDIA L20X,132|132|132|132,:4096:8,0.614463985,0.616273582,698.9778735363961,0.7439840137958527,0.7490319848060607,577.2929547352516,,,600.4461252217492,0.5385600328,797.4909080553666,1.2107853868699119,116.40975670852374,87.64712756924231,96.14400534636692,72.38865658580931,c24/s2/push/sm/b512/w4/fwd,complete_route_then_single_full_gemm,branch_masked_v1,0,0.6278399825,0.6320480108,684.0862983746022,0.7790400087833405,0.7851023912429809,551.3153686044484,0.47092799842357635,0.3081600069999695,600.4461252217492,0.5535999537,775.8250822267004,1.2408257366491318,113.92967156245102,88.17532637784821,91.81762450392091,71.06181293109456,c24/s2/push/sm/b512/w4/rev,complete_route_then_single_full_gemm,branch_masked_v1,1,0.616944015,0.6214848161,696.1680787194281,0.7077760100364685,0.7104672223329545,606.8257803452112,,,606.1680291168158,0.5385600328,797.4909080553666,1.1472289102868898,114.84737651600365,87.29479818359208,100.10850971954984,76.09187442963069,c20/s3/push/sm/b1024/w4/fwd,complete_route_then_single_full_gemm,branch_masked_v1,0,0.6239359975,0.6254816055,688.3666454907501,0.7066560089588165,0.7090303972363472,607.7875573899363,0.41923199594020844,0.2874720096588135,606.1680291168158,0.5535999537,775.8250822267004,1.1325777191735384,113.56036815298513,88.72704186297571,100.26717480885294,78.34079759905693,c24/s3/push/sm/b1024/w4/fwd,complete_route_then_single_full_gemm,branch_masked_v1,1
oproj,representative_medium,artificial,Mx5120x5120 OProj stress shape,131072,4,32768,5120,5120,32768,5120,5120,5120,5120,32768,40,8,128,10,50,per-sample max-rank CUDA-event critical path,v10_backward_te_userbuffers_v3,complete_route_then_single_full_gemm,2.19.0.dev0+a7aec214,/tmp/TransformerEngine-v10-clean/transformer_engine/__init__.py,2.9.0+cu128,12.8,2.27.5,NVIDIA L20X|NVIDIA L20X|NVIDIA L20X|NVIDIA L20X,132|132|132|132,:4096:8,4.840352058,4.934127808,709.8603150407454,5.703792095184326,5.803343963623047,602.4016618174021,,,726.5910972929123,4.550640106,755.0528621829889,1.1783837263980121,97.69735931055287,94.01465123758567,82.90793323256955,79.78271350111227,c24/s2/pull/ce/b1024/w4/fwd,complete_route_then_single_full_gemm,branch_masked_v1,0,4.815055847,4.866865635,713.5896126606234,5.866560101509094,7.034742295742035,585.6879972841566,3.3178399801254272,2.5252480506896973,726.5910972929123,4.607647896,745.7110253113838,1.2183784130280086,98.21061878121972,95.69251203744138,80.60764843751545,78.54087942974868,c24/s2/pull/ce/b1024/w4/fwd,complete_route_then_single_full_gemm,branch_masked_v1,1,4.960975647,5.244103909,692.6004240471934,5.722016096115112,5.78635184764862,600.4830778320966,,,732.2298171465358,4.550640106,755.0528621829889,1.1534053991124364,94.58784767140783,91.72873301145637,82.00746046810141,79.5286142080166,c24/s3/pull/ce/b1024/w4/fwd,complete_route_then_single_full_gemm,branch_masked_v1,0,5.023200035,5.176446438,684.0209055700088,5.682767987251282,5.725182437896729,604.6303217918208,3.210752010345459,2.4700160026550293,732.2298171465358,4.607647896,745.7110253113838,1.131304337405564,93.4161501693014,91.72734240913023,82.57384602938406,81.08104899472923,c24/s3/push/sm/b1024/w4/fwd,complete_route_then_single_full_gemm,branch_masked_v1,1
oproj,representative_medium,artificial,Mx5120x5120 OProj stress shape,262144,4,65536,5120,5120,65536,5120,5120,5120,5120,65536,40,8,128,10,50,per-sample max-rank CUDA-event critical path,v10_backward_te_userbuffers_v3,complete_route_then_single_full_gemm,2.19.0.dev0+a7aec214,/tmp/TransformerEngine-v10-clean/transformer_engine/__init__.py,2.9.0+cu128,12.8,2.27.5,NVIDIA L20X|NVIDIA L20X|NVIDIA L20X|NVIDIA L20X,132|132|132|132,:4096:8,9.850288391,10.85482407,697.6392366216154,11.455120086669922,11.693367910385131,599.9018449048594,,,717.4973029241203,9.365455627,733.7547629598097,1.1629223056186073,97.23231485030335,95.07798406752251,83.61032751760779,81.75781271728769,c24/s2/pull/ce/b1024/w4/fwd,complete_route_then_single_full_gemm,branch_masked_v1,0,9.520719528,9.592307091,721.7886897508026,12.084255933761597,12.713243460655212,568.6694912179747,7.032208204269409,5.024976015090942,717.4973029241203,9.368559837,733.5116381986556,1.2692586834663444,100.59810494188521,98.40180471074159,79.25736987447812,77.52698956685988,c24/s2/pull/ce/b1024/w4/fwd,complete_route_then_single_full_gemm,branch_masked_v1,1,9.623487473,9.702357292,714.0808041658682,11.479904174804688,11.68535327911377,598.6067103837055,,,722.7615714269305,9.365455627,733.7547629598097,1.1929047766740608,98.79894454765711,97.3187283017311,82.82215519592317,81.58130489934457,c20/s3/push/sm/b1024/w4/fwd,complete_route_then_single_full_gemm,branch_masked_v1,0,9.758159637,10.04643631,704.2257894145988,11.74230408668518,12.003697443008424,585.2299193471092,6.792255878448486,4.946336030960083,722.7615714269305,9.368559837,733.5116381986556,1.203331829309484,97.43542231005215,96.00744592737799,80.97136628220343,79.78468082446601,c20/s3/push/sm/b1024/w4/fwd,complete_route_then_single_full_gemm,branch_masked_v1,1
oproj,representative_medium,artificial,Mx5120x5120 OProj stress shape,524288,4,131072,5120,5120,131072,5120,5120,5120,5120,131072,40,8,128,10,50,per-sample max-rank CUDA-event critical path,v10_backward_te_userbuffers_v3,complete_route_then_single_full_gemm,2.19.0.dev0+a7aec214,/tmp/TransformerEngine-v10-clean/transformer_engine/__init__.py,2.9.0+cu128,12.8,2.27.5,NVIDIA L20X|NVIDIA L20X|NVIDIA L20X|NVIDIA L20X,132|132|132|132,:4096:8,19.60780716,23.40071678,700.9399488198557,23.315744400024414,27.350808143615723,589.4684343505502,,,722.4782979581488,19.2366066,714.4656868535224,1.1891051462189317,97.01882406721913,98.10687367041608,81.58977730078426,82.50479276990124,c24/s2/pull/ce/b1024/w4/rev,complete_route_then_single_full_gemm,branch_masked_v1,0,19.76993561,21.1382885,695.1917101969761,23.663599491119385,24.55851831436157,580.8032439172193,13.266687870025635,10.288496017456055,722.4782979581488,18.96315193,724.7685088393425,1.1969487386266395,96.22319620696022,95.91913855504964,80.39040695875183,80.1363796624288,c24/s2/pull/ce/b1024/w4/rev,complete_route_then_single_full_gemm,branch_masked_v1,1,20.36931229,23.17021751,674.7353642345281,23.556015968322754,27.42055206298828,583.4558511796848,,,720.2079141215197,19.2366066,714.4656868535224,1.1564463067261832,93.6861913073453,94.43915595247618,81.01214104143253,81.66324316416097,c24/s3/push/sm/b1024/w4/fwd,complete_route_then_single_full_gemm,branch_masked_v1,0,19.65129662,21.53227806,699.3887280298962,23.408607959747314,24.785262250900267,587.1299724799338,13.353216171264648,9.932144165039062,720.2079141215197,18.96315193,724.7685088393425,1.1911991565952615,97.10928112793404,96.49822246691016,81.52228835142573,81.00931060321238,c24/s3/push/sm/b1024/w4/fwd,complete_route_then_single_full_gemm,branch_masked_v1,1
oproj,representative_small,artificial,Mx4096x4096 OProj stress shape,1024,4,256,4096,4096,256,4096,4096,4096,4096,256,32,8,128,10,50,per-sample max-rank CUDA-event critical path,v10_backward_te_userbuffers_v3,complete_route_then_single_full_gemm,2.19.0.dev0+a7aec214,/tmp/TransformerEngine-v10-clean/transformer_engine/__init__.py,2.9.0+cu128,12.8,2.27.5,NVIDIA L20X|NVIDIA L20X|NVIDIA L20X|NVIDIA L20X,132|132|132|132,:4096:8,0.06679999828,0.06808319688,257.1836770412564,0.18059200048446655,0.2022175960242748,95.13084266142624,,,212.28585467061046,0.05166399851,332.53076957786556,2.703473130755095,121.14970045475278,77.34131712615368,44.812614956862916,28.60813234883227,c8/s1/push/sm/b512/w4/rev,complete_route_then_single_full_gemm,branch_masked_v1,0,0.07476799935,0.07699520141,229.77569726827255,0.18543999642133713,0.19361439831554889,92.64381749105365,0.13368000090122223,0.05092800036072731,212.28585467061046,0.05563199893,308.8127249502016,2.480205409178668,108.23881677128225,74.4061622801734,43.64106955444712,30.000000001940716,c8/s1/push/sm/b512/w4/fwd,complete_route_then_single_full_gemm,branch_masked_v1,1,0.06110399961,0.06185920164,281.1578504459865,0.06734399870038033,0.06931520216166973,255.10616410579993,,,225.19753096884642,0.05166399851,332.53076957786556,1.102120959842359,124.8494373967544,84.55092766389863,113.28106618588596,76.71655902088308,c12/s3/push/sm/b1024/w4/fwd,complete_route_then_single_full_gemm,branch_masked_v1,0,0.06835199893,0.06950719655,251.344063859699,0.06654400005936623,0.07019200157374145,258.17307598992005,0.03921600058674812,0.027424000203609467,225.19753096884642,0.05563199893,308.8127249502016,0.9735487052472983,111.6104882581815,81.3904491468835,114.642942522152,83.60182567980397,c12/s3/push/sm/b1024/w4/fwd,complete_route_then_single_full_gemm,branch_masked_v1,1
oproj,representative_small,artificial,Mx4096x4096 OProj stress shape,4096,4,1024,4096,4096,1024,4096,4096,4096,4096,1024,32,8,128,10,50,per-sample max-rank CUDA-event critical path,v10_backward_te_userbuffers_v3,complete_route_then_single_full_gemm,2.19.0.dev0+a7aec214,/tmp/TransformerEngine-v10-clean/transformer_engine/__init__.py,2.9.0+cu128,12.8,2.27.5,NVIDIA L20X|NVIDIA L20X|NVIDIA L20X|NVIDIA L20X,132|132|132|132,:4096:8,0.131776005,0.1333504021,521.4870244093377,0.21988800168037415,0.2505791954696178,312.52035677639924,,,466.84427130434784,0.1082399935,634.8806435950127,1.668649779452444,111.70470678633792,82.13938000321076,66.94317055733113,49.22505669833501,c24/s2/push/sm/b512/w4/fwd,complete_route_then_single_full_gemm,branch_masked_v1,0,0.143215999,0.1449327916,479.83100502619124,0.221343994140625,0.27072799541056153,310.4646096353575,0.13592000305652618,0.08430400118231773,466.84427130434784,0.1139200032,603.2257268756819,1.5455256094720604,102.78181280570476,79.54418779706309,66.50282090169584,51.46740196963463,c24/s2/push/sm/b512/w4/fwd,complete_route_then_single_full_gemm,branch_masked_v1,1,0.1261599958,0.127263993,544.701006846419,0.13913600146770477,0.14702080041170118,493.90147777065926,,,485.7460911289593,0.1082399935,634.8806435950127,1.1028535676893607,112.1369820147061,85.79581254234633,101.6789402510158,77.79438273215281,c12/s3/push/sm/b1024/w4/fwd,complete_route_then_single_full_gemm,branch_masked_v1,0,0.1365439892,0.1379871964,503.27720127866314,0.1493919976055622,0.152137597464025,459.99436273313086,0.08737600222229958,0.062111999839544296,485.7460911289593,0.1139200032,603.2257268756819,1.0940942803915255,103.60910987651151,83.4309908971079,94.69852071563213,76.25576003125785,c24/s3/push/sm/b1024/w4/fwd,complete_route_then_single_full_gemm,branch_masked_v1,1
oproj,representative_small,artificial,Mx4096x4096 OProj stress shape,16384,4,4096,4096,4096,4096,4096,4096,4096,4096,4096,32,8,128,10,50,per-sample max-rank CUDA-event critical path,v10_backward_te_userbuffers_v3,complete_route_then_single_full_gemm,2.19.0.dev0+a7aec214,/tmp/TransformerEngine-v10-clean/transformer_engine/__init__.py,2.9.0+cu128,12.8,2.27.5,NVIDIA L20X|NVIDIA L20X|NVIDIA L20X|NVIDIA L20X,132|132|132|132,:4096:8,0.3901439905,0.3936879933,704.5550197805751,0.5212959945201874,0.5271984100341797,527.2971782509164,,,602.8024275087719,0.3502240181,784.8630954417115,1.3361630762327157,116.87992410586676,89.76788740258706,87.47429575393394,67.18333188467219,c8/s3/push/sm/b1024/w4/fwd,complete_route_then_single_full_gemm,branch_masked_v1,0,0.4029759765,0.4059807956,682.1198358557734,0.5585919916629791,0.5787215985357761,492.09066912266945,0.3458719998598099,0.21105600148439407,602.8024275087719,0.3536320031,777.2992956926189,1.3861669782763815,113.15811030735229,87.755107927631,81.63382339987484,63.30774668773989,c8/s3/push/sm/b1024/w4/rev,complete_route_then_single_full_gemm,branch_masked_v1,1,0.3817279935,0.38445279,720.0884179954699,0.47724801301956177,0.47963681221008303,575.9644869023963,,,610.9918745174953,0.3502240181,784.8630954417115,1.2502305860352414,117.85564555406386,91.74700940553369,94.26712709677844,73.38407045094283,c20/s3/push/sm/b1024/w4/fwd,complete_route_then_single_full_gemm,branch_masked_v1,0,0.3936799765,0.3954863846,698.2267916895184,0.4976159930229187,0.5010256037116051,552.3896152817981,0.309904009103775,0.18774399906396866,610.9918745174953,0.3536320031,777.2992956926189,1.264011437530958,114.27759039200205,89.82727702941732,90.40866799055621,71.06524067921441,c20/s3/push/sm/b512/w4/fwd,complete_route_then_single_full_gemm,branch_masked_v1,1
oproj,representative_small,artificial,Mx4096x4096 OProj stress shape,131072,4,32768,4096,4096,32768,4096,4096,4096,4096,32768,32,8,128,10,50,per-sample max-rank CUDA-event critical path,v10_backward_te_userbuffers_v3,complete_route_then_single_full_gemm,2.19.0.dev0+a7aec214,/tmp/TransformerEngine-v10-clean/transformer_engine/__init__.py,2.9.0+cu128,12.8,2.27.5,NVIDIA L20X|NVIDIA L20X|NVIDIA L20X|NVIDIA L20X,132|132|132|132,:4096:8,2.952928066,2.978972912,744.692456572696,3.7781760692596436,3.8217599511146547,582.0330273763319,,,723.2258850198338,2.875455856,764.7563953949985,1.27946769606803,102.96816969601046,97.37642745544618,80.47735008272971,76.1069839861503,c24/s2/pull/ce/b1024/w4/rev,complete_route_then_single_full_gemm,branch_masked_v1,0,2.89455986,2.965428829,759.7090272481012,3.8435200452804565,4.1299471080303185,572.1378397004146,2.33406400680542,1.4490559697151184,723.2258850198338,2.916559935,753.9784213458997,1.3278426535219265,105.04450172262113,100.76004905975584,79.10914854557844,75.88252176754766,c24/s2/pull/ce/b1024/w4/rev,complete_route_then_single_full_gemm,branch_masked_v1,1,2.966592073,3.004166365,741.262432258916,3.7756160497665405,3.8435823202133177,582.4276691714914,,,714.3470574939213,2.875455856,764.7563953949985,1.272711568310909,103.76782888410284,96.92791544110621,81.53287160092314,76.15858758143057,c24/s3/push/sm/b1024/w4/fwd,complete_route_then_single_full_gemm,branch_masked_v1,0,2.941712141,2.978964806,747.5317604680614,3.825727939605713,3.865955114364624,574.7986501566642,2.279792070388794,1.5422719717025757,714.3470574939213,2.916559935,753.9784213458997,1.3005106401421052,104.64545946203782,99.14498071890033,80.4649006567169,76.23542450069219,c20/s3/push/sm/b1024/w4/rev,complete_route_then_single_full_gemm,branch_masked_v1,1
oproj,representative_small,artificial,Mx4096x4096 OProj stress shape,262144,4,65536,4096,4096,65536,4096,4096,4096,4096,65536,32,8,128,10,50,per-sample max-rank CUDA-event critical path,v10_backward_te_userbuffers_v3,complete_route_then_single_full_gemm,2.19.0.dev0+a7aec214,/tmp/TransformerEngine-v10-clean/transformer_engine/__init__.py,2.9.0+cu128,12.8,2.27.5,NVIDIA L20X|NVIDIA L20X|NVIDIA L20X|NVIDIA L20X,132|132|132|132,:4096:8,5.910480022,5.959905624,744.1098683581678,7.593263864517212,7.709099292755127,579.203698116664,,,689.2729332233869,5.867759705,749.5273719808878,1.2847118738670211,107.95576505207245,99.27721070300574,84.03111020303905,77.27585672900989,c20/s2/pull/ce/b1024/w4/fwd,complete_route_then_single_full_gemm,branch_masked_v1,0,5.865887642,5.921006203,749.7665791642179,7.672223806381226,7.767105555534362,573.2427288481873,4.508095979690552,3.1614240407943726,689.2729332233869,5.87494421,748.6107703998094,1.3079391005459742,108.7764429770849,100.15439381987399,83.16629033544318,76.57420271178256,c20/s2/pull/ce/b1024/w4/fwd,complete_route_then_single_full_gemm,branch_masked_v1,1,5.911536217,6.006625652,743.9769206617381,7.609071969985962,7.746556925773621,578.0003827604897,,,696.5600200953065,5.867759705,749.5273719808878,1.2871564498081398,106.80729573884298,99.25947316580569,82.979264684385,77.11531351188975,c24/s3/push/sm/b1024/w4/fwd,complete_route_then_single_full_gemm,branch_masked_v1,0,6.084784031,6.248257637,722.7941844274801,7.651487946510315,7.679006183147431,574.7962411820643,4.4817280769348145,3.1655839681625366,696.5600200953065,5.87494421,748.6107703998094,1.2574789684446428,103.76624606284237,96.55140067534141,82.51926963930804,76.7817220790296,c20/s3/pull/ce/b1024/w4/fwd,complete_route_then_single_full_gemm,branch_masked_v1,1
oproj,representative_small,artificial,Mx4096x4096 OProj stress shape,524288,4,131072,4096,4096,131072,4096,4096,4096,4096,131072,32,8,128,10,50,per-sample max-rank CUDA-event critical path,v10_backward_te_userbuffers_v3,complete_route_then_single_full_gemm,2.19.0.dev0+a7aec214,/tmp/TransformerEngine-v10-clean/transformer_engine/__init__.py,2.9.0+cu128,12.8,2.27.5,NVIDIA L20X|NVIDIA L20X|NVIDIA L20X|NVIDIA L20X,132|132|132|132,:4096:8,11.98483276,13.41485119,733.9353997133289,15.080351829528809,18.5583535194397,583.2816847803502,,,690.4900999663678,11.72689629,750.0785207513761,1.2582863800870268,106.29195114442297,97.84780918378038,84.47357678390473,77.7627499846362,c20/s2/pull/ce/b1024/w4/rev,complete_route_then_single_full_gemm,branch_masked_v1,0,11.67728043,11.79698372,753.2655462833652,15.395647764205933,16.02178840637207,571.3363384851173,8.750624179840088,6.631680011749268,690.4900999663678,12.23638344,718.8474491126277,1.3184275102833969,109.0914332182395,104.78795566614649,82.74359596364174,79.47949724109007,c20/s2/pull/ce/b1024/w4/rev,complete_route_then_single_full_gemm,branch_masked_v1,1,11.99009609,12.35933781,733.6132217942885,15.22436809539795,18.863608264923094,577.7640797365442,,,691.2541801064444,11.72689629,750.0785207513761,1.2697452948767778,106.1278532422504,97.8048566247979,83.58200157973378,77.02714632566476,c20/s3/pull/ce/b1024/w4/rev,complete_route_then_single_full_gemm,branch_masked_v1,0,12.13644791,12.36104774,724.7666769912418,15.521744012832642,16.550884938240053,566.6948904025094,8.866127967834473,6.660207986831665,691.2541801064444,12.23638344,718.8474491126277,1.278936318759567,104.84807149804675,100.8234331061369,81.98068188394107,78.83381809340199,c20/s3/push/sm/b1024/w4/rev,complete_route_then_single_full_gemm,branch_masked_v1,1
oproj,llama31_405b,model,Llama 3.1 405B,1024,8,128,16384,16384,128,16384,16384,16384,16384,128,128,8,128,10,50,per-sample max-rank CUDA-event critical path,v10_backward_te_userbuffers_v3,complete_route_then_single_full_gemm,2.19.0.dev0+a7aec214,/tmp/TransformerEngine-v10-clean/transformer_engine/__init__.py,2.9.0+cu128,12.8,2.27.5,NVIDIA L20X|NVIDIA L20X|NVIDIA L20X|NVIDIA L20X|NVIDIA L20X|NVIDIA L20X|NVIDIA L20X|NVIDIA L20X,132|132|132|132|132|132|132|132,:4096:8,0.454768002,0.4587679803,302.2177305077854,0.47655999660491943,0.5736176192760464,288.3980074935674,,,394.9395328201016,0.3808799982,360.8458152738985,1.0479189268134117,76.52253203161817,83.75259396548309,73.02333231475593,79.92278011445417,c8/s3/push/sm/b512/w4/fwd,complete_route_then_single_full_gemm,branch_masked_v1,0,0.5832639933,0.5859520435,235.6376444470638,0.6946719959378242,0.8938863798975942,197.84726356566892,0.2335520014166832,0.46091198921203613,394.9395328201016,0.5801920295,236.8852836369411,1.1910078522205672,59.664233348450026,99.47331502796541,50.09558353222393,83.52028480962827,c16/s3/push/sm/b512/w4/fwd,complete_route_then_single_full_gemm,branch_masked_v1,1,0.4454399943,0.4524543881,308.5465050976901,0.42766399681568146,0.43348638862371447,321.37134408168265,,,399.23475535532583,0.3808799982,360.8458152738985,0.9600933959415721,77.28448011072543,85.50646620731605,80.49683545102596,89.06057115772482,c16/s3/push/sm/b1024/w4/fwd,complete_route_then_single_full_gemm,branch_masked_v1,0,0.5755200386,0.5790783763,238.80828512301954,0.6282080039381981,0.6778111837804315,218.77937340881283,0.18884800374507904,0.43884798884391785,399.23475535532583,0.5801920295,236.8852836369411,1.0915484462823672,59.81650693474221,100.81178596515338,54.79968125873595,92.35667579254184,c16/s3/push/sm/b1024/w4/fwd,complete_route_then_single_full_gemm,branch_masked_v1,1
