operator,model,suite,aliases,global_seq,cp,local_tokens,hidden,projection_width,q_heads,kv_heads,head_dim,max_context,within_native_context,b_m,b_n,b_k,w_m,w_n,w_k,warmup,iterations,timing,process_model,cublas_b_p50_ms,cublas_w_beta0_p50_ms,cublas_w_beta1_p50_ms,cublas_total_beta0_p50_ms,cublas_total_beta1_p50_ms,cublas_total_beta0_p50_tflops_per_gpu,cublas_total_beta1_p50_tflops_per_gpu,eager_deferred_requested_comm_ctas,eager_deferred_weight_accumulation_beta,eager_deferred_comm_ctas,eager_deferred_gemm_policy,eager_deferred_tile_m,eager_deferred_tile_n,eager_deferred_data_phase_p50_ms,eager_deferred_data_phase_p95_ms,eager_deferred_data_phase_p50_tflops_per_gpu,eager_deferred_weight_phase_p50_ms,eager_deferred_weight_phase_p95_ms,eager_deferred_weight_phase_p50_tflops_per_gpu,eager_deferred_total_p50_ms,eager_deferred_total_p95_ms,eager_deferred_total_p50_tflops_per_gpu,eager_deferred_mfu_percent_of_989t,eager_deferred_throughput_as_cublas_percent,eager_deferred_forward_p50_tflops_per_gpu,eager_deferred_throughput_as_forward_percent,eager_immediate_requested_comm_ctas,eager_immediate_weight_accumulation_beta,eager_immediate_comm_ctas,eager_immediate_gemm_policy,eager_immediate_tile_m,eager_immediate_tile_n,eager_immediate_total_p50_ms,eager_immediate_total_p95_ms,eager_immediate_total_p50_tflops_per_gpu,eager_immediate_mfu_percent_of_989t,eager_immediate_throughput_as_cublas_percent,eager_immediate_forward_p50_tflops_per_gpu,eager_immediate_throughput_as_forward_percent,graph_deferred_requested_comm_ctas,graph_deferred_weight_accumulation_beta,graph_deferred_comm_ctas,graph_deferred_gemm_policy,graph_deferred_tile_m,graph_deferred_tile_n,graph_deferred_data_phase_p50_ms,graph_deferred_data_phase_p95_ms,graph_deferred_data_phase_p50_tflops_per_gpu,graph_deferred_weight_phase_p50_ms,graph_deferred_weight_phase_p95_ms,graph_deferred_weight_phase_p50_tflops_per_gpu,graph_deferred_total_p50_ms,graph_deferred_total_p95_ms,graph_deferred_total_p50_tflops_per_gpu,graph_deferred_mfu_percent_of_989t,graph_deferred_throughput_as_cublas_percent,graph_deferred_forward_p50_tflops_per_gpu,graph_deferred_throughput_as_forward_percent,graph_immediate_requested_comm_ctas,graph_immediate_weight_accumulation_beta,graph_immediate_comm_ctas,graph_immediate_gemm_policy,graph_immediate_tile_m,graph_immediate_tile_n,graph_immediate_total_p50_ms,graph_immediate_total_p95_ms,graph_immediate_total_p50_tflops_per_gpu,graph_immediate_mfu_percent_of_989t,graph_immediate_throughput_as_cublas_percent,graph_immediate_forward_p50_tflops_per_gpu,graph_immediate_throughput_as_forward_percent
qkv,nanbeige42_3b,model,Nanbeige4.2-3B,4096,4,1024,3072,8192,48,8,128,262144,True,1024,3072,8192,8192,3072,1024,10,50,per-sample max-rank CUDA event,MPI one process per GPU,0.06951999664,0.08171200007,0.08979199827,0.151248008,0.1594719887,681.5244476079315,646.3781880710941,0,1,22,m128n256,128,256,0.1321119964,0.1349360049,390.1205716091957,0.09108799696,0.0955567956,565.8221639743916,0.2234240025,0.2292880118,461.36142021714966,46.649284147335656,71.37639059169572,433.1933234566633,106.50243095524169,0,0,22,m128n256,128,256,0.2091360092,0.2108751982,492.8812379001827,49.836323346833446,72.32040459152071,433.1933234566633,113.77858595955269,0,1,22,m128n256,128,256,0.1286559999,0.1311872005,400.60010875559635,0.08859199286,0.08923999965,581.7637225233992,0.2174559981,0.2199743986,474.0233242800581,47.929557561178775,73.3352908603904,453.5659593990605,104.51033955636838,0,0,22,m128n256,128,256,0.2026879936,0.2045744061,508.5610315301873,51.42174231852247,74.62109881973788,453.5659593990605,112.12504399668593
qkv,nanbeige42_3b,model,Nanbeige4.2-3B,4096,8,512,3072,8192,48,8,128,262144,True,512,3072,8192,8192,3072,512,10,50,per-sample max-rank CUDA event,MPI one process per GPU,0.05019199848,0.06392000616,0.07103999704,0.1140320003,0.1212640032,451.9749492809695,425.0198425908473,0,1,12,m128n128,128,128,0.1009439975,0.1026543975,255.28812424928984,0.07835200429,0.07900799811,328.89782475276104,0.1791680008,0.1808480024,287.6607838557743,29.086024656802252,67.68173036398585,267.766043846966,107.429896533176,0,0,12,m128n128,128,128,0.1637279987,0.1659055948,314.78798959997306,31.828917047520026,69.64722051537542,267.766043846966,117.56083223901275,0,1,12,m128n128,128,128,0.09564799815,0.09651519358,269.4233467969345,0.07593599707,0.07678879797,339.3621572156964,0.1716479957,0.1729055941,300.26338112376806,30.360301428085748,70.64690892863132,291.2500322086901,103.09471173160922,0,0,12,m128n128,128,128,0.1513279974,0.1527552009,340.582102700845,34.43701746216835,75.35419899768,291.2500322086901,116.93804808124688
qkv,nanbeige42_3b,model,Nanbeige4.2-3B,16384,4,4096,3072,8192,48,8,128,262144,True,4096,3072,8192,8192,3072,4096,10,50,per-sample max-rank CUDA event,MPI one process per GPU,0.244351998,0.2623839974,0.2677600086,0.5069760084,0.5135519505,813.2867307020282,802.8727376355278,0,1,12,m128n256,128,256,0.3494080007,0.3520064056,590.0220653075618,0.2603200078,0.2638095915,791.9423172666332,0.6099840403,0.6144351959,675.9469644701129,68.34650803540069,84.19104707189173,612.6623584380815,110.32944249967778,0,0,12,m128n256,128,256,0.5982879996,0.6017535925,689.1611743703106,69.68262632662392,84.73778660761225,612.6623584380815,112.48629279710522,0,1,12,m128n256,128,256,0.3475039899,0.3497408032,593.2548580732138,0.2577440143,0.2640272081,799.8572954949124,0.6053760052,0.6113168001,681.0921755641464,68.8667518265062,84.83189721573721,625.6932709282945,108.85400358448167,0,0,12,m128n256,128,256,0.595263958,0.6084159613,692.6622297128899,70.03662585570171,85.16826889761063,625.6932709282945,110.70316110084397
qkv,nanbeige42_3b,model,Nanbeige4.2-3B,16384,8,2048,3072,8192,48,8,128,262144,True,2048,3072,8192,8192,3072,2048,10,50,per-sample max-rank CUDA event,MPI one process per GPU,0.1638559997,0.176256001,0.1794399917,0.3413119912,0.3435519934,604.017542668744,600.0792723329313,0,1,12,m128n256,128,256,0.2778240144,0.2820688188,371.0234168439833,0.1857120097,0.1865631938,555.0487298614377,0.4633759856,0.4675711989,444.9052963783974,44.98536869346788,74.14108716815643,430.5300192261185,103.33897208332152,0,0,12,m128n256,128,256,0.4497280121,0.453507185,458.40691409313257,46.35054743105486,75.89298020513496,430.5300192261185,106.4750176810256,0,1,12,m128n256,128,256,0.2707520127,0.2738927901,380.71449248362325,0.1838400066,0.1843727976,560.7006712542187,0.4547039866,0.4579631984,453.3904172460141,45.84331822507726,75.55508716096222,450.86786430140904,100.55948829897504,0,0,12,m128n256,128,256,0.4251679778,0.4271807969,484.8870116577251,49.0280092677174,80.27697498906043,450.86786430140904,107.54525883299013
qkv,nanbeige42_3b,model,Nanbeige4.2-3B,131072,4,32768,3072,8192,48,8,128,262144,True,32768,3072,8192,8192,3072,32768,10,50,per-sample max-rank CUDA event,MPI one process per GPU,2.113280058,2.240543842,2.261600018,4.35544014,4.374688148,757.3367506614384,754.0045762658555,0,1,12,m128n256,128,256,2.548480034,2.582035303,647.1572936262604,2.095824003,2.155819178,786.9303144267882,4.630608082,4.711894512,712.3329862766823,72.02558000775352,94.4732974704811,615.181616094993,115.79230712360685,0,0,12,m128n256,128,256,4.582496166,4.650341988,719.8118151852699,72.78178111074519,95.04514531436708,615.181616094993,117.00801785242562,0,1,12,m128n256,128,256,2.471312046,2.547659159,667.3651125253326,2.113008022,2.217713594,780.5306106234935,4.554351807,4.638596535,724.2600095711052,73.23154798494491,96.05512119806251,605.4472985843778,119.62395591895917,0,0,12,m128n256,128,256,4.526832104,4.626526356,728.662960663672,73.67674020866248,96.21386523594381,605.4472985843778,120.35117876772925
qkv,nanbeige42_3b,model,Nanbeige4.2-3B,131072,8,16384,3072,8192,48,8,128,262144,True,16384,3072,8192,8192,3072,16384,10,50,per-sample max-rank CUDA event,MPI one process per GPU,1.195359945,1.197535992,1.192336082,2.392799854,2.390655994,689.2625970813854,689.8807046280538,0,1,12,m128n256,128,256,1.424015999,1.434651136,579.0902078425314,1.192320108,1.193928003,691.6210800262709,2.616159916,2.626790285,630.4153777364121,63.74270755676564,91.38034641457293,586.6773471669808,107.45521039471507,0,0,12,m128n256,128,256,2.620111942,2.654268742,629.4644954768883,63.64656172668233,91.32433678285949,586.6773471669808,107.29313114210447,0,1,12,m128n256,128,256,1.399904013,1.423924804,589.0644738311784,1.191792011,1.202639937,691.9275454280587,2.597983837,2.621699333,634.8259054484641,64.18866586940992,92.0196638621351,594.1028337935389,106.85454930334117,0,0,12,m128n256,128,256,2.566879988,2.600492716,642.5183294015379,64.96646404464488,93.21822076552806,594.1028337935389,108.14934601453596
qkv,nanbeige42_3b,model,Nanbeige4.2-3B,262144,4,65536,3072,8192,48,8,128,262144,True,65536,3072,8192,8192,3072,65536,10,50,per-sample max-rank CUDA event,MPI one process per GPU,4.248991966,4.495791912,4.511936188,8.768016815,8.75974369,752.4015870236445,753.1121914202948,0,1,12,m128n256,128,256,4.966576099,5.020396709,664.1466510484248,4.125919819,4.192854404,799.4665500134383,9.087359428,9.152201653,725.9611352368312,73.40355260230851,96.39481919257481,605.8921132194389,119.81689799185524,0,0,12,m128n256,128,256,9.268144608,10.465765,711.8004784864487,71.97173695515154,94.60379812623657,605.8921132194389,117.47973986726123,0,1,12,m128n256,128,256,4.971072197,5.569727898,663.5459620398669,4.117487907,4.41617918,801.1037209654638,9.298272133,9.679236412,709.4941589462297,71.73853983278359,94.20829552741593,610.7782440672705,116.16231682084712,0,0,12,m128n256,128,256,9.162847519,9.829719543,719.9803066651906,72.79881766078772,95.69096066281489,610.7782440672705,117.87916705590658
qkv,nanbeige42_3b,model,Nanbeige4.2-3B,262144,8,32768,3072,8192,48,8,128,262144,True,32768,3072,8192,8192,3072,32768,10,50,per-sample max-rank CUDA event,MPI one process per GPU,2.350496054,2.357247829,2.352784157,4.708911896,4.704144001,700.4877042040117,701.1976849830282,0,1,12,m128n256,128,256,2.690720081,2.709120035,612.9464946242397,2.373023987,2.378041506,695.0066458236774,5.062335968,5.08368969,651.5835582977253,65.88306959532106,92.92437386091717,609.2440206537246,106.94952042345363,0,0,12,m128n256,128,256,5.063776016,5.127243519,651.3982595015316,65.86433361997285,92.99210472819618,609.2440206537246,106.91910587855668,0,1,12,m128n256,128,256,2.68584013,2.707100868,614.0601680800712,2.369535923,2.373343945,696.0297270260038,5.056384087,5.078587055,652.3505387592207,65.96062070366236,93.03375534889426,610.9991060209766,106.7678385010312,0,0,12,m128n256,128,256,5.027999878,5.14056015,656.0332067152051,66.33298348990952,93.65377904251413,610.9991060209766,107.37056736261125
qkv,nanbeige42_3b,model,Nanbeige4.2-3B,524288,4,131072,3072,8192,48,8,128,262144,False,131072,3072,8192,8192,3072,131072,10,50,per-sample max-rank CUDA event,MPI one process per GPU,8.48201561,9.498911858,9.20031929,17.99747086,17.70447922,733.1107596143651,745.243018411247,0,1,12,m128n256,128,256,9.843919754,9.951763153,670.1669590485368,8.833104134,10.51333714,746.8574655723628,18.65486336,20.29658699,707.2761284118031,71.51426980908019,94.90543499751477,603.0828389863992,117.27677902434124,0,0,12,m128n256,128,256,18.40167999,22.20260239,717.0073352260267,72.4982138752302,97.80341180685862,603.0828389863992,118.8903561625299,0,1,12,m128n256,128,256,9.889808655,10.1009922,667.0573715620588,8.998975754,10.00992775,733.0911813740175,18.72787094,19.94585228,704.5189266619327,71.23548297896185,94.53546148796774,604.0325742867608,116.63591611658127,0,0,12,m128n256,128,256,18.44987106,22.78420258,715.1345118024906,72.30884851390198,97.5479492592183,604.0325742867608,118.39336854422437
qkv,nanbeige42_3b,model,Nanbeige4.2-3B,524288,8,65536,3072,8192,48,8,128,262144,False,65536,3072,8192,8192,3072,65536,10,50,per-sample max-rank CUDA event,MPI one process per GPU,4.678591728,4.667103767,4.6650877,9.358736038,9.35425663,704.910336168197,705.2478916922767,0,1,12,m128n256,128,256,5.288751602,5.306035519,623.6887514400605,4.706992149,4.718036652,700.7733981516781,9.993904114,10.01491356,660.1093718134107,66.74513365150766,93.59962356348859,621.2491953053784,106.2551672986764,0,0,12,m128n256,128,256,9.994832039,10.09416676,660.0480869427445,66.73893700128862,93.63575097092233,621.2491953053784,106.24530251798463,0,1,12,m128n256,128,256,5.282976151,5.302887917,624.3705799625141,4.701904297,4.733649731,701.5316933253182,9.983167648,10.02798367,660.8192909569777,66.81691516248512,93.70028591950978,622.4891008129084,106.15756807533079,0,0,12,m128n256,128,256,10.01451206,10.0972271,658.7509932716582,66.60778496174501,93.45174265035534,622.4891008129084,105.8253056015592
qkv,llama3_8b,model,Llama 3/3.1 8B,1024,4,256,4096,6144,32,8,128,,True,256,4096,6144,6144,4096,256,10,50,per-sample max-rank CUDA event,MPI one process per GPU,0.0309920013,0.03943999857,0.04795200005,0.07065600157,0.07908800244,364.7220788522749,325.8370799736689,0,1,10,m128n128,128,128,0.05776000023,0.05929600075,223.07655534439738,0.05001600087,0.05093280226,257.61559628667686,0.107664004,0.1097135991,239.35394206591093,24.20161193790808,73.45816568367641,270.69120987898464,88.4232414391722,0,0,10,m128n128,128,128,0.09787200391,0.09980320185,263.301074326598,26.62295999257816,72.1922498235277,270.69120987898464,97.2699019093784,0,1,10,m128n128,128,128,0.05441600084,0.05581120029,236.78516776500402,0.04870399833,0.04931199923,264.555320503601,0.1031199992,0.1044016033,249.90112466951996,25.268061139486345,76.6951154514749,300.5996248801666,83.1342104199706,0,0,10,m128n128,128,128,0.09174399823,0.09278559685,280.888170051143,28.401230541066024,77.01430385981992,300.5996248801666,93.442621614421
qkv,llama3_8b,model,Llama 3/3.1 8B,1024,8,128,4096,6144,32,8,128,,True,128,4096,6144,6144,4096,128,10,50,per-sample max-rank CUDA event,MPI one process per GPU,0.02708799951,0.03471999988,0.04115200043,0.06206399947,0.06862400472,207.60669628176638,187.76085628597514,0,1,10,m128n64,128,64,0.05548800156,0.05716000125,116.10529777385625,0.04952000082,0.05030399933,130.09795713488842,0.1048800051,0.1068015993,122.85374963239775,12.422017151910795,65.43097004483269,148.08870418687306,82.95956825806827,0,0,10,m128n64,128,64,0.09424000233,0.09548000246,136.72433753642076,13.824503289830208,65.85738320832233,148.08870418687306,92.32597333277249,0,1,10,m128n64,128,64,0.05126399919,0.05204959959,125.67203194823551,0.04763200134,0.04862560332,135.25467674585852,0.09904000163,0.1002911925,130.09795714802434,13.154495161579812,69.28917971585862,182.19600555254848,71.40549363498633,0,0,10,m128n64,128,64,0.08577600121,0.08735679835,150.2156979369405,15.188644887456068,72.3559021107228,182.19600555254848,82.44730584590982
qkv,llama3_8b,model,Llama 3/3.1 8B,4096,4,1024,4096,6144,32,8,128,,True,1024,4096,6144,6144,4096,1024,10,50,per-sample max-rank CUDA event,MPI one process per GPU,0.06884799898,0.08137600124,0.09112000465,0.1503199935,0.1601760089,685.7319023500356,643.5371677187544,0,1,12,m128n160,128,160,0.1322239935,0.1352239996,389.79012951987414,0.09032000601,0.1042352021,570.6333494518774,0.222736001,0.2377696037,462.7865034893932,46.79337750145533,71.91294096188788,458.2765104990161,100.98412047902393,0,0,12,m128n160,128,160,0.2072159946,0.2105984092,497.448159361343,50.29809498092447,72.5426595520151,458.2765104990161,108.54760127672111,0,1,12,m128n160,128,160,0.1268479973,0.1294559985,406.309982412312,0.08791999519,0.08856160194,586.2103090499498,0.2146560103,0.2173183858,480.2065172083374,48.55475401499873,74.61985745292687,483.44970272654035,99.32915761455386,0,0,12,m128n160,128,160,0.2007519901,0.2024303973,513.4654707664589,51.91764112906561,74.87845745644739,483.44970272654035,106.20866408038661
qkv,llama3_8b,model,Llama 3/3.1 8B,4096,8,512,4096,6144,32,8,128,,True,512,4096,6144,6144,4096,512,10,50,per-sample max-rank CUDA event,MPI one process per GPU,0.04966399819,0.06385600567,0.07180800289,0.1135360003,0.1214720011,453.9494734341104,424.29207624208635,0,1,10,m128n160,128,160,0.09388799965,0.0953136012,274.4738824137894,0.07711999863,0.07800479978,334.1520258530637,0.1713279933,0.1727456003,300.8242060114061,30.417007685683124,70.90026490142752,270.1463727279465,111.35600414459533,0,0,10,m128n160,128,160,0.1580960006,0.160296008,326.00196941351345,32.96278760500641,71.81459358181891,270.1463727279465,120.67604910683617,0,1,10,m128n160,128,160,0.08947200328,0.09091520309,288.0208649777759,0.07552000135,0.07624159753,341.23150576453213,0.1651040018,0.1660832018,312.16449625753404,31.563649773259257,73.57302050567256,309.85239253315035,100.74619521427007,0,0,10,m128n160,128,160,0.1480479985,0.1497631967,348.1276888184341,35.19996853573651,76.68864250130338,309.85239253315035,112.35275157063336
qkv,llama3_8b,model,Llama 3/3.1 8B,16384,4,4096,4096,6144,32,8,128,,True,4096,4096,6144,6144,4096,4096,10,50,per-sample max-rank CUDA event,MPI one process per GPU,0.2450079918,0.2610239983,0.2786880136,0.5061279535,0.5231839418,814.649452899661,788.0915820876212,0,1,12,m128n256,128,256,0.3319039941,0.3344943821,621.1387445548067,0.2595359981,0.2613216043,794.334626861922,0.5916799903,0.594393611,696.8578744853999,70.4608568741557,88.42346376032249,637.0464732339963,109.38885995989715,0,0,12,m128n256,128,256,0.5772960186,0.5846351981,714.2208626622944,72.21646740771429,87.6721711553477,637.0464732339963,112.11440494074455,0,1,12,m128n256,128,256,0.3298879862,0.33228001,624.9346409451027,0.2597920001,0.2608639896,793.5518804606949,0.5895040035,0.5927456021,699.4301276462832,70.72094313915908,88.74985389306183,652.2349645629591,107.2359143019798,0,0,12,m128n256,128,256,0.5762720108,0.5791552067,715.4899989739359,72.34479261617147,87.8279604101154,652.2349645629591,109.6981974054951
qkv,llama3_8b,model,Llama 3/3.1 8B,16384,8,2048,4096,6144,32,8,128,,True,2048,4096,6144,6144,4096,2048,10,50,per-sample max-rank CUDA event,MPI one process per GPU,0.1613439918,0.1758719981,0.1799360067,0.3373439908,0.3415679932,611.1222841678673,603.5648371985692,0,1,12,m128n256,128,256,0.2702239752,0.2739152014,381.4584365717672,0.1843519956,0.185609594,559.1434731612961,0.4545919895,0.4590112269,453.50211831658333,45.85461256992754,75.13726618361363,427.927665771448,105.9763494138737,0,0,12,m128n256,128,256,0.4413760006,0.4455344081,467.0811959140309,47.2276234493459,76.43007103726066,427.927665771448,109.14956738588022,0,1,12,m128n256,128,256,0.2668480277,0.2705120146,386.2843431613641,0.1828640103,0.1835519969,563.6932873499385,0.4495519996,0.4535903931,458.5863935460961,46.36869499960527,75.97964050964484,444.1538095723619,103.24945630605535,0,0,12,m128n256,128,256,0.4277440012,0.4302960038,481.966853140289,48.7327455146905,78.86586132210147,444.1538095723619,108.51350202407001
qkv,llama3_8b,model,Llama 3/3.1 8B,131072,4,32768,4096,6144,32,8,128,,True,32768,4096,6144,6144,4096,32768,10,50,per-sample max-rank CUDA event,MPI one process per GPU,2.122767925,2.233808041,2.262591839,4.356800079,4.385199547,757.1003542776974,752.197214282892,0,1,12,m128n256,128,256,2.409455776,2.463643312,684.4979094831081,2.112832069,2.117316723,780.5956118626103,4.514431953,4.55660677,730.6644374462232,73.87911399860701,97.13734956367833,696.9850300224526,104.83215649878244,0,0,12,m128n256,128,256,4.524767876,4.554771423,728.9953813595365,73.71035200804212,96.28781405802219,696.9850300224526,104.59268850237038,0,1,12,m128n256,128,256,2.430128098,2.434931278,678.6751048314491,2.111104012,2.181407928,781.2345731376498,4.525887966,4.61379385,728.8149658382418,73.69210979153104,96.89147367197556,698.8089866950515,104.29387425097389,0,0,12,m128n256,128,256,4.550767899,4.627812862,724.8303927020384,73.28922069788052,95.73769033479772,698.8089866950515,103.72367936051488
qkv,llama3_8b,model,Llama 3/3.1 8B,131072,8,16384,4096,6144,32,8,128,,True,16384,4096,6144,6144,4096,16384,10,50,per-sample max-rank CUDA event,MPI one process per GPU,1.238384008,1.201792002,1.191727996,2.438848019,2.430448055,676.2485521095524,678.5857604613566,0,1,12,m128n256,128,256,1.425712109,1.703595281,578.4012884693819,1.191856027,1.195593596,691.8903811794039,2.618112087,2.895337582,629.945314355825,63.695178397960056,92.83208564935669,613.0850209107679,102.75007427518133,0,0,12,m128n256,128,256,2.627568007,2.652718306,627.6783083331247,63.46595635319765,92.8176934908159,613.0850209107679,102.38030402384939,0,1,12,m128n256,128,256,1.413248062,1.421447992,583.5024600458287,1.190448046,1.202025652,692.7087020746809,2.609440088,2.615825653,632.0388229062878,63.9068577256105,93.14059618294635,617.1964373866631,102.40480738717004,0,0,12,m128n256,128,256,2.586287975,2.611878395,637.6967521043359,64.47894358992274,94.29916709101198,617.1964373866631,103.32152188118184
qkv,llama3_8b,model,Llama 3/3.1 8B,262144,4,65536,4096,6144,32,8,128,,True,65536,4096,6144,6144,4096,65536,10,50,per-sample max-rank CUDA event,MPI one process per GPU,4.235183716,4.616751671,4.55024004,8.839168549,8.784560204,746.3450583711683,750.9846382124015,0,1,12,m128n256,128,256,4.733360291,4.770841599,696.8695980316195,4.12635231,4.231993675,799.3827563715713,8.864144325,8.960186005,744.242142814614,75.25198612887908,99.10217931836303,683.5967729539204,108.87151201703838,0,0,12,m128n256,128,256,8.915584564,9.672869682,739.9480896961184,74.81780482266112,99.14289394653315,683.5967729539204,108.24335616721767,0,1,12,m128n256,128,256,4.723087788,4.754153728,698.3852579891958,4.118752003,4.156640053,800.8578523119203,8.835776329,8.915483475,746.6315942158567,75.49358889947996,99.42035512112385,684.1571167457527,109.13159798253197,0,0,12,m128n256,128,256,9.168239594,10.06178379,719.5568679262419,72.75600282368472,96.41074994140256,684.1571167457527,105.17421368776678
qkv,llama3_8b,model,Llama 3/3.1 8B,262144,8,32768,4096,6144,32,8,128,,True,32768,4096,6144,6144,4096,32768,10,50,per-sample max-rank CUDA event,MPI one process per GPU,2.364511967,2.361904144,2.353760004,4.726079941,4.718992233,697.9430996738614,698.991377917786,0,1,12,m128n256,128,256,2.694560051,2.716884851,612.0729953863627,2.350496054,2.376035213,701.667819802262,5.053311825,5.08630085,652.7471483175294,66.00072278235889,93.38414878048813,637.1961670587676,102.44053276882433,0,0,12,m128n256,128,256,5.056223869,5.079395294,652.37120997579,65.96271081656117,93.47054369914015,637.1961670587676,102.38153392966389,0,1,12,m128n256,128,256,2.693823814,2.710852861,612.240278333214,2.368671894,2.598038435,696.2836203028801,5.062831879,5.272495747,651.5197348365278,65.87661626254074,93.20855098060426,640.1879408359642,101.77007301727153,0,0,12,m128n256,128,256,5.049936295,5.150727749,653.18346423378,66.04483965963398,93.58692199106245,640.1879408359642,102.02995441945471
qkv,llama3_8b,model,Llama 3/3.1 8B,524288,4,131072,4096,6144,32,8,128,,True,131072,4096,6144,6144,4096,131072,10,50,per-sample max-rank CUDA event,MPI one process per GPU,8.538304329,9.312992096,9.288768768,17.82761574,17.81915283,740.09557563596,740.4470717091885,0,1,12,m128n256,128,256,9.405568123,9.592700958,701.4004556007403,8.661024094,10.48909473,761.6962722948869,18.17593575,19.91565895,725.9125315356597,73.39863817347418,98.03705886229268,685.371681186794,105.91516274478467,0,0,12,m128n256,128,256,18.27723312,23.6278019,721.8893279242694,72.99184306615464,97.54001397778308,685.371681186794,105.32815226246892,0,1,12,m128n256,128,256,9.467647552,9.644535065,696.8013680718815,8.682447433,10.81089783,759.8168393835642,18.12169647,20.33761215,728.0852295012531,73.6183245198436,98.33048941912887,687.1122838247786,105.9630640640567,0,0,12,m128n256,128,256,18.17348862,22.92273712,726.0102784443816,73.40852158183837,98.09682726727895,687.1122838247786,105.66108269860626
qkv,llama3_8b,model,Llama 3/3.1 8B,524288,8,65536,4096,6144,32,8,128,,True,65536,4096,6144,6144,4096,65536,10,50,per-sample max-rank CUDA event,MPI one process per GPU,4.708799839,4.665823936,4.674015999,9.374063492,9.383215904,703.7577430839957,703.0712960408077,0,1,12,m128n256,128,256,5.282320023,5.319739342,624.4481343359912,4.70359993,4.715137482,701.2787933534984,9.985456467,10.02970409,660.6678210914081,66.80159970590577,93.96882290769291,642.6765769421329,102.79942428194255,0,0,12,m128n256,128,256,9.978096008,10.01984978,661.1551704219681,66.85087668573995,93.94641507241748,642.6765769421329,102.87525547729726,0,1,12,m128n256,128,256,5.271296024,5.30421114,625.7540590226583,4.697728157,4.709347248,702.1553340443747,9.969999313,10.00196171,661.6920984191045,66.90516667533917,94.11450903276506,643.001314728165,102.90680333971653,0,0,12,m128n256,128,256,10.03443146,10.13912964,657.443303385322,66.47556151519939,93.41897973360614,643.001314728165,102.24602785816425
